KO,gene_description,module,header,genome,present,classification,phylum,class,Completeness,Contamination,size_bp
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4000m500m.62,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__AG-422-B15;g__CACPJE01;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,77.4,2.74,1021921
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4000m500m.62,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__AG-422-B15;g__CACPJE01;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,77.4,2.74,1021921
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4000m500m.62,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__AG-422-B15;g__CACPJE01;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,77.4,2.74,1021921
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4000m50m.111,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp002698165,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,62.91,2.93,1703365
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4000m50m.111,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp002698165,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,62.91,2.93,1703365
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4000m50m.111,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp002698165,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,62.91,2.93,1703365
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4000m50m.111,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp002698165,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,62.91,2.93,1703365
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4000m50m.115,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__UBA9145 sp002172295,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,73.07,3.78,2157896
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4000m50m.115,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__UBA9145 sp002172295,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,73.07,3.78,2157896
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4000m50m.115,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__UBA9145 sp002172295,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,73.07,3.78,2157896
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4000m50m.115,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__UBA9145 sp002172295,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,73.07,3.78,2157896
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4000m50m.42,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__MED-G52;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,84.29,4.51,1917394
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4000m50m.42,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__MED-G52;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,84.29,4.51,1917394
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4000m50m.42,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__MED-G52;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,84.29,4.51,1917394
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4000m50m.42,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__MED-G52;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,84.29,4.51,1917394
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m1000m.198,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__JAAXGF01;f__JAAXGF01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,62.26,1.74,1946188
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m1000m.198,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__JAAXGF01;f__JAAXGF01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,62.26,1.74,1946188
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m1000m.198,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__JAAXGF01;f__JAAXGF01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,62.26,1.74,1946188
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m1000m.198,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__JAAXGF01;f__JAAXGF01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,62.26,1.74,1946188
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m150m.132,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__UBA9145 sp002712055,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,84.38,0.32,1955082
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m150m.132,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__UBA9145 sp002712055,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,84.38,0.32,1955082
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m150m.132,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__UBA9145 sp002712055,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,84.38,0.32,1955082
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m150m.132,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__UBA9145 sp002712055,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,84.38,0.32,1955082
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m150m.240,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6522;f__UBA6522;g__UBA6522;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,83.67,1.86,2448639
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m150m.240,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6522;f__UBA6522;g__UBA6522;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,83.67,1.86,2448639
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m150m.240,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6522;f__UBA6522;g__UBA6522;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,83.67,1.86,2448639
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m150m.240,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6522;f__UBA6522;g__UBA6522;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,83.67,1.86,2448639
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m150m.308,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA828;f__UBA828;g__PTKB01;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,57.76,3.45,1756552
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m150m.308,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA828;f__UBA828;g__PTKB01;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,57.76,3.45,1756552
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m150m.308,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA828;f__UBA828;g__PTKB01;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,57.76,3.45,1756552
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m150m.308,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA828;f__UBA828;g__PTKB01;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,57.76,3.45,1756552
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m150m.330,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA7887;f__UBA7887;g__GCA-2728255;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,72.25,1.71,1860372
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m150m.330,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA7887;f__UBA7887;g__GCA-2728255;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,72.25,1.71,1860372
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m150m.330,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA7887;f__UBA7887;g__GCA-2728255;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,72.25,1.71,1860372
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m150m.330,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA7887;f__UBA7887;g__GCA-2728255;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,72.25,1.71,1860372
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m150m.352,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__UBA11873;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,57.33,2.34,2282605
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m150m.352,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__UBA11873;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,57.33,2.34,2282605
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m150m.352,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__UBA11873;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,57.33,2.34,2282605
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m150m.352,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__UBA11873;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,57.33,2.34,2282605
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m150m.66,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__JAHDSF01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,53.42,0.5,1895376
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m150m.66,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__JAHDSF01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,53.42,0.5,1895376
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m150m.66,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__JAHDSF01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,53.42,0.5,1895376
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m150m.66,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__JAHDSF01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,53.42,0.5,1895376
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m2000m.161,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__JAAXGF01;f__JAAXGF01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,60.27,0.76,1893911
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m2000m.161,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__JAAXGF01;f__JAAXGF01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,60.27,0.76,1893911
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m2000m.161,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__JAAXGF01;f__JAAXGF01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,60.27,0.76,1893911
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m2000m.161,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__JAAXGF01;f__JAAXGF01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,60.27,0.76,1893911
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m2000m.38,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SHVP01;f__SHVP01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,86.68,2.21,2074034
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m2000m.38,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SHVP01;f__SHVP01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,86.68,2.21,2074034
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m2000m.38,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SHVP01;f__SHVP01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,86.68,2.21,2074034
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m2000m.38,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SHVP01;f__SHVP01;g__;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,86.68,2.21,2074034
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m2000m.74,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,87.1,3.99,2499610
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m2000m.74,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,87.1,3.99,2499610
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m2000m.74,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,87.1,3.99,2499610
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m2000m.74,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,87.1,3.99,2499610
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m3000m.119,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Casp-alpha2;g__Casp-alpha2;s__Casp-alpha2 sp002938315,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,97.1,0.75,2442953
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m3000m.119,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Casp-alpha2;g__Casp-alpha2;s__Casp-alpha2 sp002938315,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,97.1,0.75,2442953
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m3000m.119,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Casp-alpha2;g__Casp-alpha2;s__Casp-alpha2 sp002938315,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,97.1,0.75,2442953
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m3000m.119,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Casp-alpha2;g__Casp-alpha2;s__Casp-alpha2 sp002938315,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,97.1,0.75,2442953
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m3000m.133,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__UBA2165;g__GCA-2687515;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,96.02,3.54,5069799
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m3000m.133,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__UBA2165;g__GCA-2687515;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,96.02,3.54,5069799
K03390,heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944],Methanogenesis,C1-methane,R4500m3000m.133,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__UBA2165;g__GCA-2687515;s__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,96.02,3.54,5069799
